spotify_id,name,artists,daily_rank,daily_movement,weekly_movement,country,snapshot_date,popularity,is_explicit,duration_ms,album_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
27aWzQn0uCuEwHkNlKi1jP,Asquerosamente Rico,"Oscar Maydon, Peso Pluma",20,-3,30,MX,2025-06-11,74,True,195314,"Rico o Muerto, Vol. 1",2025-06-06,0.781,0.659,8,-6.645,1,0.0334,0.394,0.000111,0.12,0.481,125.016,3
3t72JCbFJ3syOhFC7x9Pa4,M&M,Neton Vega,21,-1,-5,MX,2025-06-11,89,False,166801,Mi Vida Mi Muerte,2025-02-14,0.596,0.839,5,-6.022,1,0.038,0.334,0.00713,0.0952,0.537,178.837,3
5LHPcY9yd0hWVFIW4yfOCJ,Pika Pika,"Chuyin, Fuerza Regida, Jorsshh, Calle 24",22,1,-3,MX,2025-06-11,88,True,147981,Pika Pika,2024-11-29,0.716,0.808,1,-6.383,1,0.0332,0.207,4.61e-06,0.14,0.788,127.023,3
6X3h549Z7LJk881NPI5kTa,7 DÍAS,"Gabito Ballesteros, Tito Double P",23,3,-1,MX,2025-06-11,77,True,180688,Ya No Se Llevan Serenatas,2025-05-23,0.838,0.746,11,-3.749,1,0.0614,0.386,0.0,0.0839,0.577,111.913,3
5lKFO0PrOC9jmOlPEdjHsL,DOS DÍAS,"Tito Double P, Peso Pluma",24,5,5,MX,2025-06-11,88,True,153928,INCÓMODO,2024-08-22,0.745,0.513,1,-9.116,1,0.087,0.783,0.0,0.216,0.929,109.935,3
44xDy4h27s4ENaC8fKnCoC,Cuando No Era Cantante,"El Bogueto, Yung Beef",25,0,-1,MX,2025-06-11,83,True,211084,No Hay Loco Que No Corone,2024-09-26,0.742,0.801,11,-5.612,0,0.0495,0.226,1.17e-05,0.0595,0.759,165.969,4
5mp6OBKCAjN4UYRvhOuUze,Tu Boda,"Oscar Maydon, Fuerza Regida",26,-4,24,MX,2025-06-11,68,True,225880,"Rico o Muerto, Vol. 1",2025-06-06,0.694,0.651,6,-6.968,1,0.0785,0.496,1.36e-05,0.0787,0.472,112.648,3
116NyTQvOVrcAWLrGwTiSA,Linda Mujer,Ian Cordova,27,-3,-6,MX,2025-06-11,85,False,234410,Linda Mujer,2025-05-01,0.85,0.77,10,-3.886,0,0.142,0.59,0.0,0.152,0.374,100.042,4
3D24ErT1MMmUfXWotSj2A2,ME JALO,"Fuerza Regida, Grupo Frontera",28,0,-3,MX,2025-06-11,92,True,212002,MALA MÍA,2024-12-19,0.47,0.75,2,-5.887,0,0.112,0.216,0.0,0.169,0.62,79.814,4
1PREzVLuDT6PSE9sej4wnV,COQUETA,"Fuerza Regida, Grupo Frontera",29,-2,-9,MX,2025-06-11,90,False,241648,MALA MÍA,2024-12-19,0.74,0.819,1,-4.853,0,0.0866,0.244,0.0,0.107,0.884,78.975,4
4e76Ss3ji7HQZ4qwcPNkNA,MIENTRAS DUERMES,Junior H,30,0,7,MX,2025-06-11,86,True,226035,$AD BOYZ 4 LIFE II,2023-10-05,0.752,0.645,11,-6.656,1,0.037,0.246,0.0,0.0972,0.923,125.132,3
0S0r3vr9ekWX28JtCTz02t,El Primero,Panter Bélico,31,1,1,MX,2025-06-11,80,False,175514,El Primero,2025-05-22,0.926,0.818,5,-3.653,1,0.0417,0.324,0.0,0.0733,0.897,127.445,4
5GTBdEjZe7zEDp1N0eCZE4,HOLLYWOOD,"Peso Pluma, Estevan Plazola",32,2,3,MX,2025-06-11,85,True,284864,ÉXODO,2024-06-20,0.707,0.683,3,-7.598,0,0.191,0.7,5.88e-06,0.134,0.545,94.979,3
6J5kc12BW5HuP3d7C3vvx8,EoO,Bad Bunny,33,2,-3,MX,2025-06-11,94,True,204768,DeBÍ TiRAR MáS FOToS,2025-01-05,0.36,0.464,10,-29.598,0,0.0702,0.749,0.859,0.0825,0.184,63.662,4
0LTwdL5yZ6YOTEGUQPFuSN,ROSONES,Tito Double P,34,-1,-3,MX,2025-06-11,88,True,177590,ROSONES,2024-12-05,0.802,0.726,1,-5.939,1,0.0318,0.704,9.7e-06,0.117,0.604,120.129,3
3sK8wGT43QFpWrvNQsrQya,DtMF,Bad Bunny,35,5,-1,MX,2025-06-11,97,True,237117,DeBÍ TiRAR MáS FOToS,2025-01-05,0.625,0.131,7,-27.405,0,0.0717,0.177,0.218,0.0807,0.032,136.02,4
2lTm559tuIvatlT1u0JYG2,BAILE INoLVIDABLE,Bad Bunny,36,1,-3,MX,2025-06-11,96,True,367725,DeBÍ TiRAR MáS FOToS,2025-01-05,0.168,0.00332,10,-46.113,1,0.0615,0.192,0.79,0.112,0.219,119.387,3
6v5qt5KPQHJt5ckWuhDGtM,El Mayor De Los Ranas,"Victor Valverde, JR Torres",37,1,4,MX,2025-06-11,80,True,172059,Con Tokio,2025-01-17,0.842,0.748,10,-4.647,0,0.0706,0.278,0.0,0.0437,0.881,91.02,4
7sd6zMrgGpEa7NkQm9TRrg,NADIE,Tito Double P,38,3,1,MX,2025-06-11,87,True,197031,NADIE,2024-11-21,0.702,0.843,7,-4.71,1,0.114,0.465,0.0,0.12,0.526,92.604,4
2SkB7jADnfiWH8qAE9H8cO,En Privado,"Xavi, Manuel Turizo",39,0,1,MX,2025-06-11,89,False,199399,En Privado,2025-02-06,0.833,0.863,7,-3.822,1,0.0377,0.111,4.75e-06,0.135,0.91,126.973,4
4OLT65TRsOx3Iv1TlCcQVb,PRESIDENTE,"Gabito Ballesteros, Natanael Cano, Luis R Conriquez, Neton Vega",40,2,-4,MX,2025-06-11,86,True,181064,PRESIDENTE,2024-10-21,0.732,0.827,11,-4.152,1,0.0585,0.123,0.0,0.117,0.584,105.145,1
7x817ULPS5pcukCERAzUPh,ZAZA,"Oscar Maydon, Victor Mendivil",41,-10,9,MX,2025-06-11,71,True,233590,"Rico o Muerto, Vol. 1",2025-06-06,0.88,0.651,0,-6.307,1,0.332,0.00655,4.36e-05,0.209,0.407,130.091,4
3IEvQ1CzszUJtTRLmmMJ2X,5-7,"Tito Double P, Junior H",42,2,0,MX,2025-06-11,86,False,174500,INCÓMODO,2024-08-22,0.827,0.596,10,-8.36,1,0.039,0.379,0.0,0.138,0.964,111.997,3
4jwAlalnN7RjBt3lg1H56E,Lejos Estamos Mejor,Eden Muñoz,43,0,-17,MX,2025-06-11,84,False,178252,Lejos Estamos Mejor,2025-05-09,0.692,0.648,10,-7.526,1,0.0343,0.513,0.0,0.104,0.936,154.518,4
6RcAHyC5sAUIbPTkhOQwd8,Y LLORO,Junior H,44,1,6,MX,2025-06-11,85,True,179013,$AD BOYZ 4 LIFE II,2023-10-05,0.728,0.589,7,-7.115,1,0.0376,0.424,7.78e-06,0.166,0.767,77.475,4
7mEPibyVIOAjjHcSD0K0vn,El Mayor de los Ranas (En Vivo),"Grupo Marca Registrada, Victor Valverde",45,2,-1,MX,2025-06-11,86,True,174037,El Mayor de los Ranas (En Vivo),2025-02-27,0.747,0.809,10,-7.721,0,0.0603,0.332,0.0,0.199,0.922,91.017,4
6X6m4xmdFcz31p1h7Qg68c,EL LOKERON,Tito Double P,46,4,4,MX,2025-06-11,86,True,145473,INCÓMODO,2024-08-22,0.724,0.689,7,-7.174,0,0.0524,0.573,6.77e-06,0.0922,0.936,120.208,3
4JLZyyWuvvse6xKiZqRdau,Todo a Su Tiempo,Neton Vega,47,-11,1,MX,2025-06-11,85,False,238240,Todo a Su Tiempo,2024-09-27,0.801,0.884,4,-6.039,0,0.0828,0.751,0.00219,0.0558,0.87,137.944,3
7obbjnrA9Z81q3F592aabg,ayy weyy,Fuerza Regida,48,-2,-2,MX,2025-06-11,82,True,148481,111XPANTIA,2025-05-02,0.738,0.872,11,-6.595,0,0.0638,0.652,4.97e-05,0.114,0.78,123.892,3
5LhI8m7n8xlQmNe3b7Rwis,Madonna,"Natanael Cano, Oscar Maydon",49,-1,1,MX,2025-06-11,84,True,187087,Madonna,2024-03-08,0.732,0.873,0,-5.965,1,0.0321,0.0449,0.000803,0.347,0.662,128.029,3
4qzgdMbUnkXaPTfstaGWcA,RZR,"Victor Mendivil, Alemán",50,-1,-12,MX,2025-06-11,80,False,173142,RZR,2025-05-23,0.923,0.717,1,-5.143,1,0.409,0.00519,0.000446,0.348,0.404,140.074,4
0TLJPWdBF6S1dLrPixXWMV,أفشتني,"Shinigami, Furelise",1,0,49,MA,2025-06-11,53,True,205352,أفشتني,2025-06-06,0.753,0.538,7,-9.406,0,0.041,0.562,0.0,0.102,0.395,116.992,4
624UJb49U6Wtvoa7aj8nQ2,Amnésie,"ZAKLOOW, Tagne, Shaw",2,0,-1,MA,2025-06-11,64,False,164409,SYMPHONY IX,2025-04-24,0.435,0.456,10,-9.857,0,0.303,0.746,2.21e-06,0.106,0.479,182.676,5
7bpuBTsNwlWnBABYbCZAkN,Échec - Spotify Singles,"Inkonnu, Sipo",3,0,5,MA,2025-06-11,56,True,203807,Échec (Spotify Singles),2023-12-07,0.687,0.666,1,-7.338,1,0.0498,0.212,0.0,0.116,0.241,160.173,4
6qUFq3ngBLDBb2fTFug7bb,WALLAHI,Shaw,4,0,-2,MA,2025-06-11,62,True,152951,BLÉDARD (Deluxe),2024-08-22,0.746,0.481,1,-11.255,0,0.0395,0.324,0.00672,0.092,0.452,102.03,4
6dTXGkUrNYmR8kSfr5MxmW,TAF TAF,"OldyGotTheSound, Anys, Shaw",5,1,5,MA,2025-06-11,56,False,138461,TAF TAF,2025-05-30,0.671,0.694,10,-10.196,0,0.0758,0.398,2.31e-06,0.219,0.763,155.901,4
7L6iM8mnj0t2WW0Fjre5pG,PIRATE,Stormy,6,-1,-3,MA,2025-06-11,65,False,179000,OMEGA,2025-01-09,0.798,0.647,1,-6.68,1,0.0423,0.438,0.00717,0.139,0.847,125.963,4
17AuJgvjtgyQ7QogOS9zMY,BOUHALI,ElGrandeToto,7,0,-3,MA,2025-06-11,67,True,172826,SALGOAT,2024-11-29,0.536,0.668,2,-8.816,0,0.143,0.316,4.36e-06,0.0781,0.596,174.014,3
0jweHzprxjQSDTcxjoX4Og,DIPLOMATICO,ElGrandeToto,8,0,-2,MA,2025-06-11,65,True,196706,SALGOAT,2024-11-29,0.827,0.582,4,-8.754,0,0.107,0.616,0.000553,0.146,0.444,110.009,4
7GpRfqWrmhflvcIFPcvdS7,لولي لولي,"JamShow, Lakamura",9,0,0,MA,2025-06-11,59,True,199760,'برايم 6 'النهائي,2025-05-22,0.759,0.485,2,-14.251,0,0.144,0.291,0.0,0.104,0.674,100.666,4
0SaMca4zsaUTTzNv5haull,Mizane,"Stormy, Inkonnu",10,1,-3,MA,2025-06-11,62,False,177049,Mizane,2021-02-05,0.775,0.61,4,-5.782,0,0.0342,0.494,0.0,0.135,0.696,121.978,4
3tPQhYGRaNjCk1QI1vee8e,STALINE,ElGrandeToto,11,-1,1,MA,2025-06-11,66,True,224706,SALGOAT,2024-11-29,0.658,0.405,3,-10.288,0,0.201,0.395,7.41e-06,0.109,0.254,120.98,4
0YZ2ANy2Hhf21koqFpph5F,BLUE LOVE,ElGrandeToto,12,0,-1,MA,2025-06-11,67,True,187826,27,2023-11-24,0.703,0.636,11,-8.157,0,0.0621,0.0753,0.0,0.105,0.319,125.919,4
2t5LPLptBemV0W8IGLBLju,KYKY2BONDY,Hamza,13,0,-8,MA,2025-06-11,87,True,137173,KYKY2BONDY,2025-05-02,0.906,0.402,0,-8.708,0,0.474,0.075,0.0,0.118,0.746,140.103,4
4knNlB73rkLODZU03Xjx7x,3DABI,Draganov,14,0,4,MA,2025-06-11,65,True,202000,3DABI,2023-07-13,0.556,0.394,8,-12.518,0,0.264,0.196,0.0,0.525,0.466,136.955,4
3Thycu4Wd5AwGFDYYWiioT,Lalla w Mali,Figoshin,15,1,-1,MA,2025-06-11,62,False,176528,Lalla w Mali,2024-08-09,0.757,0.507,1,-9.146,0,0.184,0.0202,0.0,0.111,0.205,120.979,4
0e7rIlMjTs8DsDxrWb5cGo,7ali Ya 7ali,Inkonnu,16,3,-3,MA,2025-06-11,59,True,165714,Arabi,2021-01-20,0.792,0.575,11,-10.858,0,0.24,0.458,1.1e-06,0.104,0.457,126.058,4
1v8fRuVvA9JhBcCcoP70tE,Jedi ou Jedek,Mounim Slimani,17,0,-1,MA,2025-06-11,65,False,182535,Jedi ou Jedek,2025-02-06,0.556,0.826,6,-7.458,0,0.253,0.504,1.01e-05,0.202,0.351,104.597,3
3Tl3NwVX0ndMY3jcPaFoVm,Totopika,"Vacra, ElGrandeToto",18,-3,-3,MA,2025-06-11,70,False,139420,En Attendant Paphos,2025-02-13,0.627,0.589,2,-4.298,0,0.302,0.746,0.0653,0.0958,0.663,94.69,4
2yQn0Y5mODyHfCk4oxBPfr,Mok ya mok,"Benny Adam, Khadija El Warzazia",19,-1,2,MA,2025-06-11,61,True,158987,Mok ya mok,2024-11-22,0.664,0.681,4,-5.539,0,0.476,0.619,0.0,0.202,0.78,113.319,3
4FK1eYp1arE2jiuAgluOtt,MOON,Stormy,20,1,2,MA,2025-06-11,60,False,209000,ICEBERG,2024-02-09,0.667,0.652,11,-6.543,0,0.0358,0.576,1.03e-06,0.12,0.42,139.012,4
2cbgw1iPeK7dMbOnhD9e8y,Désert,"La Fouine, ElGrandeToto",21,2,-2,MA,2025-06-11,64,False,186502,CAPITALE DU CRIME RADIO,2024-12-18,0.716,0.574,0,-8.733,0,0.0521,0.506,2.9e-05,0.126,0.619,159.921,4
4Oagap5XW3qs8J9Kkmr855,Belbala,Douaa Lahyaoui,22,-2,9,MA,2025-06-11,59,False,159661,Belbala,2025-05-16,0.586,0.772,0,-5.238,0,0.0417,0.58,0.00366,0.137,0.76,176.982,3
7G7mSV4BebkoHWwKTDvXu9,Winter Ahead (with PARK HYO SHIN),"V, Park Hyo Shin",23,2,-6,MA,2025-06-11,84,False,234895,Winter Ahead (with PARK HYO SHIN),2024-11-29,0.36,0.316,3,-9.954,1,0.0284,0.858,0.000212,0.23,0.229,76.844,3
72h1HdEtR4XzLPvOigW8u8,BABOUR LOU7,"Shaw, Hassa1, NAYRA",24,-2,-4,MA,2025-06-11,59,True,219212,BLÉDARD (Deluxe),2024-08-22,0.617,0.577,8,-10.746,0,0.266,0.477,0.0,0.0838,0.582,190.32,3
5d54P8T7TXGwE2d0zyN3uu,Dawini,"Tawsen, Ayoub Anbaoui",25,-1,7,MA,2025-06-11,63,False,161959,Dawini,2024-06-13,0.584,0.811,3,-6.098,0,0.0294,0.116,3.58e-06,0.183,0.928,100.006,4
54sQFFOWZTgEh0Lf4H9tQ7,كل نهار,"JamShow, Shinigami",26,4,8,MA,2025-06-11,55,True,193022,'برايم 6 'النهائي,2025-05-22,0.67,0.56,4,-9.099,0,0.337,0.137,1.68e-06,0.567,0.414,153.973,4
4MqDpQPykbFcJeF8xruknN,Rassi (feat. ElGrandeToto),"Baby Gang, ElGrandeToto, Chahid",27,-1,-4,MA,2025-06-11,67,True,180744,Rassi (feat. ElGrandeToto),2025-04-04,0.656,0.657,2,-7.252,1,0.127,0.0327,5.85e-06,0.334,0.183,99.9,4
4wnqyUswpvK48T8LkfV75J,L’appel V2,"Dollypran, LFERDA",28,0,22,MA,2025-06-11,47,False,160824,Alha9i9a (الحقيقة),2025-06-05,0.646,0.805,0,-7.546,1,0.735,0.562,0.0,0.0845,0.854,124.71,5
7C13bFjFdELL8ioTMtVbZ5,Balade,"1D1R, Vacra",29,0,1,MA,2025-06-11,71,False,193401,Meraki,2025-03-21,0.796,0.666,0,-8.2,0,0.14,0.627,0.0498,0.0989,0.577,119.952,4
7tbdg8jBXvkdqo1LiuKZ2l,Zahri,Inkonnu,30,2,-6,MA,2025-06-11,55,True,200599,Arabi,2021-01-20,0.469,0.489,0,-10.725,1,0.205,0.675,0.0,0.0917,0.347,84.691,4
0bBDTxFPjtuWAdqLLq55u1,Mahboul Ana,Lazaro,31,-4,11,MA,2025-06-11,65,False,185000,Mahboul Ana,2024-07-15,0.523,0.709,9,-9.403,1,0.0928,0.191,8.86e-06,0.109,0.588,143.969,4
2uBKQbVcw8G9m34lGYM6VA,NINAO,GIMS,32,1,1,MA,2025-06-11,80,False,167813,LE NORD SE SOUVIENT : L'ODYSSÉE,2025-02-20,0.805,0.57,7,-9.007,0,0.101,0.175,3.38e-06,0.115,0.867,122.984,4
1RpfpLMsvQB9voSXa973SP,Ma Jolie,LFERDA,33,-2,-4,MA,2025-06-11,59,False,144576,Cagoulé,2022-05-27,0.833,0.599,2,-7.153,0,0.205,0.526,7.84e-05,0.177,0.564,99.97,4
6EqhAlO3OAirPbd1kwIbBX,RS6,"DYSTINCT, Morad",34,1,-6,MA,2025-06-11,80,False,228017,RS6,2025-05-09,0.928,0.594,0,-5.082,1,0.0794,0.059,0.000792,0.0913,0.517,124.084,4
2Ygl2wWQFopuu7x8pNTWws,Ana wiyek (feat. ElGrandeToto),"Anas, ElGrandeToto",35,1,-9,MA,2025-06-11,56,True,203636,"Diaspora, Vol.2",2025-05-23,0.672,0.524,9,-9.398,0,0.216,0.548,1.57e-06,0.101,0.316,99.088,4
6nkFbmDY84a9rejFSbIMdj,Impardonnable,Damso,36,1,-11,MA,2025-06-11,80,True,190373,BĒYĀH,2025-05-30,0.643,0.648,5,-7.307,0,0.125,0.205,1.51e-06,0.126,0.64,187.577,3
0DX90o91i4hKpfBp7JNNOg,Doberwoman,"Valerieblud, Furelise",37,1,2,MA,2025-06-11,58,True,178214,Doberwoman,2025-02-12,0.766,0.421,5,-13.398,0,0.237,0.322,0.0,0.0852,0.0805,125.989,4
67nsE7s6yfIg7o9HAdkq7H,FACE TO FACE,Shaw,38,2,-1,MA,2025-06-11,57,True,204590,BLÉDARD,2024-02-01,0.723,0.608,1,-9.706,0,0.0799,0.166,0.0,0.0897,0.295,122.143,4
2XoeD3lix5eVNEa40ZFtHW,Si tu savais,"Anys, Stormy",39,-5,11,MA,2025-06-11,58,False,192340,Si tu savais,2020-05-17,0.701,0.806,7,-6.107,1,0.037,0.471,0.0,0.359,0.713,140.961,4
1GxUG5xWcY2R9hQ3NcE5ya,MARADONA,Stormy,40,-1,-2,MA,2025-06-11,59,False,160000,ICEBERG,2024-02-09,0.802,0.694,5,-6.613,0,0.0473,0.398,0.0,0.116,0.783,121.006,4
62OmBF30kfTb0XLbGZPeTS,RAZONES (feat. Morad),"ElGrandeToto, Morad",41,0,-5,MA,2025-06-11,61,True,184253,27,2023-11-24,0.683,0.643,7,-5.23,0,0.386,0.577,0.0,0.0712,0.591,199.503,3
3ejjmzEsUfObGdmmQRVmM2,Qui sait ? (feat. ElGrandeToto),"Niro, ElGrandeToto",42,1,-1,MA,2025-06-11,67,True,190786,Taulier,2023-02-10,0.534,0.624,1,-6.406,0,0.116,0.712,0.000132,0.112,0.642,87.786,4
2N0SPREDYqILVEFSsWF5N5,Love Me Again,V,43,4,1,MA,2025-06-11,76,False,182293,Layover,2023-08-11,0.633,0.607,0,-6.182,0,0.0532,0.183,1.38e-06,0.167,0.363,74.029,4
3IeTr3DQ1SSTrBGUUAGqln,TWINS,Stormy,44,2,-1,MA,2025-06-11,58,False,179500,OMEGA,2025-01-09,0.727,0.832,9,-7.227,0,0.269,0.57,0.0188,0.134,0.296,132.937,4
27xkOIER6uDLKALIelHylZ,Don’t Say You Love Me,Jin,45,5,-18,MA,2025-06-11,93,False,180716,Echo,2025-05-16,0.729,0.562,8,-5.49,1,0.0304,0.484,0.0,0.105,0.757,111.976,4
2QNi63loCz71LN8MnK38db,3oud Ned,Figoshin,46,4,-1,MA,2025-06-11,56,True,210744,3oud Ned,2019-05-02,0.681,0.479,7,-11.396,1,0.399,0.196,0.0,0.0816,0.681,90.185,4
1dBv07ZgvsNBeQs2lJon6W,Badadi,Douaa Lahyaoui,47,-5,3,MA,2025-06-11,64,False,165057,Badadi,2024-07-19,0.684,0.829,11,-5.976,0,0.0471,0.183,0.00138,0.118,0.42,109.0,4
3iqcqAwtnurPNJAcvwVIyt,Mimi,Jul,48,-3,-8,MA,2025-06-11,82,True,219293,D&P à vie,2025-04-25,0.718,0.894,8,-4.347,0,0.0551,0.0218,0.000185,0.0903,0.725,109.67,4
0iQYnonGw7XG8m7N1tQdDz,Atiteha l'amour عطيتها,Cheb Momo,49,1,1,MA,2025-06-11,61,False,175390,Atiteha l'amour عطيتها,2025-02-06,0.507,0.725,9,-6.926,0,0.146,0.549,0.0,0.148,0.543,47.685,4
0qFlboEpOSiM1WuEEBhH7f,Melina,"STOOR, LFERDA",50,-6,0,MA,2025-06-11,48,True,201758,Melina,2025-02-13,0.447,0.436,11,-12.671,0,0.387,0.45,0.0,0.0811,0.14,77.494,5
3IZUwm8nYtVN6zqw9fa9W4,Raķešu Zinātne,"Fiņķis, Patrisha",1,3,2,LV,2025-06-11,51,False,206315,Raķešu Zinātne,2023-03-10,0.634,0.726,9,-8.364,0,0.114,0.0155,0.0,0.244,0.494,113.96,4
0FTmksd2dxiE5e3rWyJXs6,back to friends,sombr,2,0,2,LV,2025-06-11,98,False,199032,back to friends,2024-12-27,0.436,0.723,1,-2.291,1,0.0301,9.37e-05,8.82e-05,0.0929,0.235,92.855,4
4AajxCEwGEsmHmT4H1TwjY,undressed,sombr,3,3,2,LV,2025-06-11,96,False,182088,undressed,2025-03-21,0.642,0.887,0,-3.883,1,0.0406,0.137,0.0,0.0829,0.888,115.999,4
2RkZ5LkEzeHGRsmDqKwmaJ,Ordinary,Alex Warren,4,1,2,LV,2025-06-11,95,False,186964,"You'll Be Alright, Kid (Chapter 1)",2024-09-26,0.368,0.694,2,-6.141,1,0.06,0.704,6.59e-06,0.055,0.391,168.115,3
7tI8dRuH2Yc6RuoTjxo4dU,Who,Jimin,5,-4,-3,LV,2025-06-11,90,False,170887,MUSE,2024-07-19,0.66,0.756,0,-3.743,0,0.032,0.00289,0.0,0.193,0.838,116.034,4
4WFgvKVfEhb3IUAFGrutTR,Love Me Not,Ravyn Lenae,6,1,2,LV,2025-06-11,91,False,213466,Bird's Eye,2024-08-09,0.779,0.731,0,-6.176,1,0.0306,0.296,0.0,0.128,0.814,114.001,4
7K8XoQXZBffc4xG2xIQHMO,Rock That Body,Black Eyed Peas,7,43,43,LV,2025-06-11,78,False,268840,THE E.N.D. (THE ENERGY NEVER DIES),2009-01-01,0.715,0.907,7,-6.025,0,0.0993,0.0172,8.39e-05,0.426,0.841,124.991,4
3HsWEpUnpzEITFJnbTyLTM,Uz Seen,"Singapūras Satīns, A-Europa",8,12,10,LV,2025-06-11,47,True,204255,LUKSUS STONKS,2022-07-04,0.683,0.738,0,-6.777,1,0.0315,0.00575,0.0,0.665,0.769,117.443,4
0hta2Lb2zKJ7kEnAEZEE3G,Nope your too late i already died,"wifiskeleton, i wanna be a jack-o-lantern",9,-1,15,LV,2025-06-11,92,False,90067,suburban daredevil,2024-10-22,0.704,0.597,4,-10.458,0,0.036,0.105,0.00835,0.264,0.978,119.993,4
0OkU8xnHpHmbfrgdJa0NFs,Mūsu mīlestība,Sudden Lights,10,1,2,LV,2025-06-11,48,False,271067,Mūsu mīlestība,2023-08-31,0.511,0.512,11,-10.963,0,0.0405,0.19,0.0394,0.138,0.133,139.917,4
6tbEF9YpayX9uqAA5ezx1j,Nārnija,"OLAS, Esmeralda, heywhosthatkid",11,7,9,LV,2025-06-11,49,True,169680,Nārnija,2024-03-07,0.705,0.889,6,-3.433,0,0.0665,0.242,0.0,0.222,0.563,124.95,4
2FAZskT9yRjp2Oow9szJD8,The Days - NOTION Remix,"Chrystal, NOTION",12,2,1,LV,2025-06-11,92,False,233229,The Days (NOTION Remix),2024-11-08,0.62,0.843,6,-5.321,0,0.0844,0.0062,4.63e-06,0.55,0.237,137.812,4
3zEN0ii6s4DHHBpnTp3RP7,We Are The People,Empire Of The Sun,13,0,-4,LV,2025-06-11,90,False,267373,Walking On A Dream (10th Anniversary Edition),2008-10-03,0.675,0.781,4,-5.404,0,0.0306,0.0801,0.0143,0.422,0.534,122.989,4
3gWBWLw3J3XTy3QTo36GqJ,Espresso Macchiato,Tommy Cash,14,36,36,LV,2025-06-11,79,False,173746,Espresso Macchiato,2024-12-07,0.678,0.694,11,-6.183,0,0.0487,0.0123,1.62e-05,0.133,0.646,119.87,4
27xkOIER6uDLKALIelHylZ,Don’t Say You Love Me,Jin,15,-12,-14,LV,2025-06-11,93,False,180716,Echo,2025-05-16,0.729,0.562,8,-5.49,1,0.0304,0.484,0.0,0.105,0.757,111.976,4
3maYYnfz7XjjUvI9uwWLVv,Vasara bez internetiem,Carnival Youth,16,-1,11,LV,2025-06-11,44,False,186825,Лето без интернета,2020-06-11,0.486,0.89,5,-9.767,0,0.107,0.0668,0.00135,0.111,0.913,177.954,4
6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,Billie Eilish,17,2,4,LV,2025-06-11,100,False,210373,HIT ME HARD AND SOFT,2024-05-17,0.747,0.507,2,-10.171,1,0.0358,0.2,0.0608,0.117,0.438,104.978,4
42UBPzRMh5yyz0EDPr6fr1,Manchild,Sabrina Carpenter,18,-1,32,LV,2025-06-11,89,True,213645,Manchild,2025-06-05,0.731,0.685,7,-5.087,1,0.0572,0.122,0.0,0.317,0.811,123.01,4
3ZaEs1O8BG581qYPHpQ8d6,I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino),"A$AP Rocky, Imogen Heap, Clams Casino",19,2,3,LV,2025-06-11,88,True,190285,I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino),2023-08-18,0.47,0.652,2,-9.629,1,0.0561,0.0831,4.08e-05,0.175,0.104,141.981,4
1qlXfJNWyNwIXYnlqmqV6u,DEGVIELA,Singapūras Satīns,20,10,-6,LV,2025-06-11,46,False,160000,SUPER,2023-10-10,0.751,0.873,8,-6.265,1,0.194,0.249,0.0,0.594,0.718,134.95,4
5DzO7UTlmA6O6J0GLsTxGy,Vēlvienreiz,Sudrabu Sirds,21,-9,4,LV,2025-06-11,47,True,264545,Ķēniņu,2018-08-17,0.519,0.661,1,-8.507,0,0.24,0.0204,0.00573,0.115,0.402,87.112,4
6wB3XstB0c2yO2iMLKnCDg,Ko tā?,"Wiesulis, sangvn",22,5,9,LV,2025-06-11,47,True,152805,Ko tā?,2023-07-14,0.779,0.452,10,-12.783,0,0.315,0.219,0.00529,0.153,0.597,138.964,4
2yWlGEgEfPot0lv3OAjuG3,Just Keep Watching (From F1® The Movie),"Tate McRae, F1 The Album",23,3,-8,LV,2025-06-11,91,False,142550,Just Keep Watching (From F1® The Movie),2025-05-30,0.656,0.796,9,-5.856,0,0.113,0.0767,0.0,0.509,0.425,129.956,4
69zCrlRTLn4sLeU4fJOzmE,Кухни,Бонд с кнопкой,24,-2,8,LV,2025-06-11,66,False,140800,Кухни,2025-02-27,0.371,0.638,1,-5.155,1,0.0356,0.457,0.0,0.356,0.21,99.797,3
6oVyceHNCHCuZlRXXJ1HBY,Daļa Rīgas,Astro'n'out,25,9,11,LV,2025-06-11,45,False,242720,Kuš Kuš,2006-11-17,0.62,0.707,9,-5.278,1,0.0235,0.00868,0.000239,0.137,0.416,107.014,4
5ITV0zqzjOYfFWpW0xBmRa,Show Me Love,"WizTheMc, bees & honey",26,-3,-7,LV,2025-06-11,94,False,176965,Show Me Love,2025-02-07,0.714,0.691,1,-7.333,1,0.0434,0.0212,0.000292,0.111,0.155,107.15,4
6eIzQCYExfnNeM7KOlE3lE,Bara Bada Bastu,KAJ,27,-3,-16,LV,2025-06-11,75,False,166880,Sauna Collection,2025-05-09,0.757,0.889,9,-4.729,0,0.0788,0.0754,2.32e-05,0.0397,0.754,106.037,4
